Id,Uuid,TeamNumber,MatchNumber,ScoutName,Comments,Auto_Leave,Auto_Speaker,Auto_Amp,Tele_Speaker,Tele_Amp,Tele_Amped_Speaker,Tele_Coop,Endgame_Parked,Endgame_OnStage,Endgame_Harmony,Endgame_Spotlit,Endgame_Trap,Auto_Points,Tele_Points,Endgame_Points,ScoutScore
,15504cff-31c6-4b91-a8e5-168fd9dfd439,166,25,Zander,they're doing great,0.00,2.00,0.00,9.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,10.00,19.00,3.00,0.00
,b50a4995-adc0-4487-8920-510a30855a7a,166,33,Zander,Still doing good,0.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00
,c2eab405-d0c4-4e3f-a9dc-2414b2b20ac9,166,37,Nicholas,,1.00,3.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,12.00,0.00,0.00
,3fd31061-46a9-41c3-a295-f4c2a1d2fceb,166,42,Dawn,,0.00,1.00,0.00,11.00,2.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,5.00,24.00,5.00,0.00
,e1576332-1808-4764-bc80-717eedffb657,166,45,Nicholas,,0.00,2.00,0.00,9.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,10.00,19.00,3.00,0.00
,64f33cce-01d0-46eb-98aa-49e72e8e4529,172,4,Nicholas,"No auto. long time to shoot, inaccurate.",0.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00
,a5c80337-0723-4c0d-907f-abc9f6b94c35,172,7,Anton,Auto = 0. Speed = 2. Accuracy = 0. ,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00
,8042d037-bbd8-4d5a-8391-10baaea41005,172,13,td,,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,6.00,5.00,0.00
,f9f239a6-f2f3-43b0-998b-637ca48bc5e0,172,13,Jean,Auto = None,0.00,0.00,0.00,5.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,11.00,3.00,0.00
,9f0275f6-acad-48f5-8e9e-6443fadeac33,172,20,Chase,😑,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.00,3.00,0.00
,4c8a9b9b-2606-4986-876b-bcb0c3d77e6c,172,23,Joyce,,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00
,3b1ebda4-b0a9-425d-9f13-47d600076af0,172,27,Ashy poo,Broke down. Never moved. ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,8e3b1c7b-3784-48d8-a40e-76de8d1d99d6,172,37,Anton,lost contact most of match. ,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00
,adbcdc07-873f-4f44-b961-b8f1afbad815,172,40,Nicholas,"Lost connection, couldn't regain stride after reconnecting.",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,6.00,0.00
,a931e254-2021-466e-a5f9-01e70a09a74e,172,45,ash,Auto = 0. Speed = 4. Stability = 4. Accuracy = 2. ,0.00,0.00,0.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,8.00,1.00,10.00
,dfdb8027-0dd0-43aa-9549-b5fe74a9876d,1100,4,Zander,Potential 4 note auto. still needs some calibration. ,0.00,2.00,0.00,1.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,10.00,5.00,1.00,0.00
,92bd9a95-5a52-4046-a5ff-a75485583e48,1100,8,Chase,Auto = 4. Speed = 3. Can hang on chain. Can go under the chain. Stability = 3. ,1.00,2.00,0.00,5.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,12.00,10.00,1.00,10.00
,0eacba34-49b8-45fd-a39e-0362847ede7f,1100,11,Zander,Field fault. replayed match. ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,380debe4-f4ae-40ac-a598-a832f2ed7841,1100,17,Anton,Auto = 2. Speed = 3. ,1.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,6.00,1.00,5.00
,799d112f-d52b-4fd7-8d43-89a2f7fc2a60,1100,21,Chase,Auto = 3. Speed = 3. Efficiency = 3. Stability = 3. Accuracy = 3. Defense = 3. Human player = 3. ,1.00,1.00,0.00,0.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,4.00,3.00,21.00
,3a3778fa-ad21-4132-b2f8-e5fdcd5da178,1100,28,Joyce,,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
,d606598b-d95d-4fb9-9500-4e34f0d624a5,1100,32,Zander,They did decent enough. they're a lot quieter now than they have been,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,6.00,3.00,0.00
,29aa069a-2e67-4e5a-bca1-40ddf097031e,1100,40,Jean,,1.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,7.00,6.00,5.00,0.00
,0da6e988-f8c7-473a-b8e8-758eeb9b8998,1100,40,1100,,0.00,1.00,0.00,4.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,5.00,9.00,4.00,0.00
,f18d6157-8c9d-42eb-ab73-9d4cb37c839a,1100,46,Chase,,0.00,1.00,0.00,0.00,5.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.00,5.00,1.00,0.00
,1e594c47-6834-4fe4-b0c0-c354cf918aad,1729,1,1729,Speed = 4. Auto = 4. Accuracy = 1. Human player = 3. Stability = 4. Efficiency = 5. ,1.00,2.00,1.00,3.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,14.00,7.00,1.00,21.00
,230cacb8-1923-4980-a493-667328af4a28,1729,5,Laura,It can't grab from the ground but refused to take from human player,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00
,58b612fa-3f0f-4eaf-88ba-cd91d206fc9a,1729,10,Nicholas,Did well.,0.00,0.00,0.00,2.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,6.00,1.00,0.00
,15da7256-d7c9-4044-a7ba-4237ba28517e,1729,13,Zander,Weak shots. died in front of blue human player station and got a penalty,0.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,6.00,0.00,0.00
,e24b9a63-730b-4f24-89e4-8addb9807885,1729,23,Chase,,0.00,0.00,0.00,0.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,0.00
,3fbdd1b0-175d-4aaa-abcd-30c732d992ed,1729,26,td,,0.00,0.00,0.00,4.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,9.00,1.00,0.00
,6a64ebc5-13e4-42fd-9b39-cd534704463d,1729,31,td,,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,3.00,1.00,0.00
,8afca5de-8754-4c2f-b6d8-50f5a02f8b4c,1729,39,Nicholas,Lost connection multiple times.,0.00,0.00,0.00,3.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,7.00,1.00,0.00
,92b6c78d-4c65-4fde-b699-b7e6e15d58f9,1729,46,Nicholas,"Intake was nonfunctional, performed pretty good defense.",1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00
,34f64a74-a14c-4f23-82b8-93aba453f98f,2523,4,Laura,Auto not visible. only did defense.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00
,545299e6-189b-47eb-b627-c34fd88c070a,2523,12,Laura,"Only able to sometimes move arm, otherwise dead.",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,13e9d4fe-54bd-4fe3-a4c3-42604ce7143a,2523,15,Anton,Auto = 0. Speed = 1. Efficiency = 1. Stability = 3. Defense = 3. ,1.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,6.00,1.00,8.00
,169dac08-8f52-4025-a40b-94558ded4283,2523,21,Zander,Got a note stuck in it after it didn't shoot right. they decided to play defense with the remainder of the match,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,2.00,4.00,0.00
,821f7b64-e516-4fd6-88bc-fdf4444eaf23,2523,25,Joyce,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00
,e6a72761-3987-400a-843a-e2663713046f,2523,32,Joyce,,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00
,7742d876-52fb-4793-8796-b1a72056c887,2523,38,Jean,"very difficult time collecting notes.
missed if they got any notes in the speaker. did not attempt amp.",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,2.00,0.00,5.00,0.00
,e37e214f-94e9-4a6a-b145-755698720b87,2523,46,Jean,Slow. Many adjustments to set up shot on speaker.,1.00,0.00,0.00,4.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,2.00,8.00,1.00,0.00
,db1f6332-fdee-4a8f-b1f2-5d26c9cd4e6d,2523,46,Anton,Auto = 0. Speed = 3. Stability = 2. Accuracy = 2. Defense = 3. Can't pick from the floor. ,1.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,8.00,0.00,10.00
,f3d465f1-6ca8-422d-b537-7e497ae89c46,2648,5,Zander,Hit the stop in auto. Struggled with movement and didn't  shoot for the remainder of the match,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,5.00,0.00,5.00,0.00
,2f76bcf2-e947-4acb-af9c-219deb52ae27,2648,8,Zander,Shooter needs more power. shots are very inconsistent. Most don't make it even close,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,3.00,0.00
,38c8acf4-b790-4c18-94f7-8475b77e56e5,2648,16,Laura,,0.00,3.00,5.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,4.00,0.00,0.00
,6e1f0e97-fcf6-4420-89ef-1ee3bb6790da,2648,22,Chase,Efficiency = 5. Speed = 5. Auto = 3. Human player = 3. ,1.00,1.00,0.00,0.00,11.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,11.00,3.00,16.00
,794d525d-1a46-43e5-a0b4-bfb51ea49789,2648,36,Jean,"2648 missed one in auto
one note got stuck in intake near the end
cooperated well with its Alliance partner to amplify points.",1.00,2.00,0.00,3.00,2.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,12.00,8.00,5.00,0.00
,f913a5e4-8afc-4cf9-9192-8d8a745f9dad,2648,42,Jean,,1.00,0.00,0.00,2.00,3.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,2.00,7.00,5.00,0.00
,4fae3834-2959-4ffa-b0f5-77f26d4eaf94,2648,42,2648,Accuracy = 4. Efficiency = 4. Speed = 5. Auto = 4. ,0.00,2.00,0.00,4.00,3.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,10.00,16.00,5.00,17.00
,5f05b4c9-d583-462f-b7e5-7e0e5e7776e2,2712,4,Chase,Auto = 0. Defense = 3. Speed = 3. Efficiency = 1. ,0.00,0.00,0.00,1.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,7.00
,0bb38acf-8b7f-4291-8a41-e006e040e04f,2712,10,2712,,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00
,eb77b276-b339-496b-bd54-6baf4788ab91,2712,18,Anton,Auto = 0. Speed = 1. Efficiency = 0. Stability = 2. Defense = 2. Never scored. passive ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,5.00
,53ac7faf-9903-4ce8-8b24-f9284395d1dc,2712,22,Zander,Scored quick at the start. then they just started wandering aimlessly. ,0.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00
,d837e24b-f3de-406d-9d28-ba83fd077193,2712,30,Anton,Auto = 1. Speed = 4. Stability = 3. Accuracy = 4. Can go under the chain. ,0.00,0.00,0.00,3.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,8.00,1.00,12.00
,e0a0d06e-c17e-455b-be8b-9d2842c1eaab,2712,30,td,,0.00,0.00,0.00,2.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,1.00,0.00
,867772d6-087e-46ce-9125-88086a482ab6,2712,34,Anton,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,9771e673-f21d-4dac-a1d6-9150dc7fc203,2712,42,Nicholas,"Amp only, slow.Tried to defend but was pushed around.",0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00
,fa7964f6-705e-4106-8623-4a1601e3b3fb,3451,2,Nicholas,Got a piece stuck within it. struggled to score at amp.,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00
,47264a7f-9c98-4706-a661-922e4e571f1b,3451,8,Laura,"Tried to harmonize, couldn't so it tried to just climb",1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,3.00,0.00,0.00
,5a29fe98-111a-4907-982b-2693d2e25e69,3451,19,Chase,,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,2.00,3.00,4.00,0.00
,eeabb355-e0d6-40c3-ab56-aef88cb4b3dd,3451,23,Zander,Really good amp scorer. ,1.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,2.00,4.00,5.00,0.00
,7e36e02e-665c-41dc-89e2-60ef6081b581,3451,31,Zander,,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,3.00,0.00,0.00
,41aaa29a-b003-420f-b3a6-b590727bb31e,3451,38,Jean,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,d0056e4c-9860-4117-bfd4-6cf8b27673fe,3451,41,3451,Speed = 1. Can only score amplifier. ,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,3.00,5.00,1.00
,f9780213-6b63-48fd-b70b-ac7f46b24eb1,3451,45,Chase,Top loader. Can hang on chain. Can only score Amp. Auto = 0. Speed = 3. Efficiency = 2. Stability = 2. Accuracy = 5. Defense = 3. Human player = 3. ,1.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,2.00,4.00,5.00,18.00
,eb578dd0-b31a-4ff5-8367-5b75045fda25,4041,3,Laura,It died after auto. came back to life at 20 seconds left. ,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,1.00,3.00,0.00
,25f0af55-7ff6-4043-905a-aa84c487e596,4041,6,Zander,Great potential for auto. but ran into the stage. ,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,5.00,3.00,3.00,0.00
,e54d8c55-4028-4043-bcd6-4f26ae0ba605,4041,11,td,"Field fault
",1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00
,aeb3e612-1878-411e-98c0-529fc198b8df,4041,12,4041,"Speed = 3. Stability = 2. Efficiency = 4. Auto = 2. Looks good, but is not adjusted enough or something.",0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,11.00
,d4bccd12-ed9a-468e-8953-5da4a0a1da98,4041,24,Joyce,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,999d76d9-80e9-449a-93dc-0d6f68b269a0,4041,27,td,Broke down. ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,64fd05cf-e10d-4a3c-9ddd-b303612ccad2,4041,35,Dawn,,1.00,0.00,0.00,5.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,12.00,2.00,0.00
,7fb4b6ad-6295-4c4e-b98d-b01eee33a285,4041,40,td,,1.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,12.00,6.00,5.00,0.00
,39317851-a4aa-4676-bca0-bf8ee7090891,4041,45,Jean,,1.00,2.00,0.00,0.00,4.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,12.00,4.00,1.00,0.00
,8d4791e2-8a12-4dfe-9404-720ea64708e4,4473,2,Zander,,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,5.00,4.00,0.00
,44307468-2647-403e-9a9e-5a19f29cb48b,4473,6,Laura,Decent defense. ,0.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00
,a16c75e1-83d0-4609-ba1e-db5f98f0b702,4473,11,Nicholas,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,eb10d992-32d3-48e2-ad06-2c657d3cba3a,4473,15,dawn,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
,f4e666b2-846d-4fc2-8470-fd1a94243780,4473,21,Anton,Speed = 1. Speed = 3. Efficiency = 3. Accuracy = 4. Can hang on chain. ,1.00,1.00,0.00,3.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,7.00,3.00,11.00
,4af13df2-fbf9-41e3-9324-a33bffbf1170,4473,27,Nicholas,Can do both amp and speaker. ,0.00,0.00,0.00,3.00,3.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,9.00,5.00,0.00
,b696372f-b334-43b3-b862-8afedc69e98c,4473,32,td,,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,3.00,2.00,0.00
,10673a81-b479-4b0f-ba41-9f83aef0ae6c,4473,36,Dawn,,0.00,1.00,0.00,4.00,3.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,5.00,11.00,5.00,0.00
,dcc21e29-dc54-4bfb-8add-556506d5e3d7,4473,37,4473,Accuracy = 3. Speed = 4. Stability = 4. Efficiency = 4. ,0.00,1.00,0.00,2.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,5.00,10.00,5.00,18.00
,e4e58800-f0fa-4725-9ebf-9b6a093974a2,4473,43,Dawn,,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,6.00,5.00,0.00
,bfe24ee0-731f-43e2-93d0-111ac527b871,4564,5,Chase,Auto = 2. Speed = 4. Stability = 4. Defense = 4. Human player = 4. Efficiency = 4. ,1.00,1.00,0.00,6.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,7.00,12.00,4.00,22.00
,585d3acd-9b7c-4035-95a6-efd5c1373a39,4564,10,Laura,Couldn't see auto. ,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,2.00,5.00,0.00
,5499b64a-8b60-4ccd-87ab-defa8a0e172f,4564,15,Chase,Auto = 5. Speed = 4. Stability = 4. Defense = 2. Human player = 5. ,1.00,4.00,0.00,8.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,22.00,16.00,5.00,20.00
